what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472479881709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472479882754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472479885125
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472479887590
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1472479887808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472479928446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472479929148
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472479930927
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472479934842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472479934873
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472479934920
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472479935061
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1472479937697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472480026399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472480238774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472480268429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472482199246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472482200650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527253161
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472527255330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527265267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527333018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527337791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527351909
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472527352190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472527352237
error,log,,,"An unexpected exception was thrown.",1472527356277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472527356277
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472527357042
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472527358820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1472527362970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472527363843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527378804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527448927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527451828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527462655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527962447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527964928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472527981433
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1472528019793
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1472528019793
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1472528019809
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1472528019809
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1472528019840
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1472528019840
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1472528019855
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1472528019855
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1472528019855
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1472528019887
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1472528019887
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1472528020121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472528020230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528034051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528035034
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1472528056812
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1472528057062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528057296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528061118
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528069214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528121770
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528123518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528135077
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1472528137682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528137714
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528160661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528160692
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528161972
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528163064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528169850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528169990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528170973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528171207
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1472528174031
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1472528174046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528177946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528180130
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1472528180224
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1472528180239
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1472528180302
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1472528180302
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1472528180317
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1472528180317
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1472528180317
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1472528180349
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1472528180349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528184218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528184218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528185513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528197744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528207494
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528216012
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528250940
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528265074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528275962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528276306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472528285385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528338238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528379281
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1472528383353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472528383540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528385974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528389921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528397003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472528399936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528400076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1472528401574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528402806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528405380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472528406504
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528406831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528410279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528411433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528414444
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528415723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528419764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472528420856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528426128
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528427314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528431120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528431261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528432306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528432602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472528459871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528481602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528483053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528484051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528499807
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528529588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472528542224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1472528559243
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1472528566310
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528599975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1472528601894
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528610349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472528615107
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1472528618290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528637337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528638523
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472528645123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528657088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528694356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528695511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528697383
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528700534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528702453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528711532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528712686
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472528716416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528727601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472528733482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528739441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528743466
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528747663
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528747694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528750268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472528750455
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1472528753544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528755260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528756180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472528761034
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1472528768023
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1472528769661
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472528771455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472528772796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528829877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528884602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528921636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528929935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528932696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528933991
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472528934366
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1472528934818
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1472528934818
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1472528934818
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1472528934818
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1472528934818
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1472528934818
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1472528934818
